phone,first_name,last_name,timezone,account_ref,amount_due
+16998419437,Nathan,Novak,America/Los_Angeles,ACC-200398,1001.80
+13735354962,Nathan,Nakamura,America/Chicago,ACC-200399,3350.77
+12238836095,Anthony,Young,America/New_York,ACC-200400,4874.44
+16759739817,James,Robinson,America/Los_Angeles,ACC-200401,3712.79
+14149970710,Paul,Wilson,America/New_York,ACC-200402,18.36
+12422773765,Elijah,Jackson,America/New_York,ACC-200403,4989.33
+17906485744,Daniel,Whitfield,America/New_York,ACC-200404,3524.48
+15333203929,Wei,Thornton,America/Los_Angeles,ACC-200405,871.77
+18256907953,Elijah,Andersson,America/Los_Angeles,ACC-200406,1511.45
+12642749484,Steven,Gonzalez,America/New_York,ACC-200407,1484.86
+19264213350,Jason,White,America/Chicago,ACC-200408,3137.65
+18013887490,Joshua,Mwangi,America/Los_Angeles,ACC-200409,2817.48
+16719710299,Steven,Thornton,America/Denver,ACC-200410,4183.60
+12775643432,Maria,King,America/New_York,ACC-200411,466.27
+13872100438,Anthony,Williams,America/Denver,ACC-200412,3654.63
+16469063765,Steven,Rossi,America/New_York,ACC-200413,46.09
+13976636891,Paul,Whitfield,America/Denver,ACC-200414,455.55
+18247109368,Patricia,Delacroix,America/Phoenix,ACC-200415,1080.24
+12369892273,Anthony,Wright,America/Chicago,ACC-200416,1957.06
+15057782014,Joseph,Carter,America/Chicago,ACC-200417,4649.72
+18402244737,Jason,Lewis,America/Los_Angeles,ACC-200418,2786.23
+17292628468,Sandra,Williams,America/Chicago,ACC-200419,3453.70
+18129849313,Priya,Reyes,America/Los_Angeles,ACC-200420,4869.65
+14408730027,Benjamin,Anderson,America/Chicago,ACC-200421,2659.35
+14104173357,Fatima,Anderson,America/Los_Angeles,ACC-200422,4427.95
+13858841067,Ryan,Whitfield,America/Denver,ACC-200423,2874.73
+12753426799,Benjamin,Reyes,America/New_York,ACC-200424,1411.12
+14465537796,Paul,Okafor,America/Chicago,ACC-200425,2205.27
+17465061028,Ashley,Moore,America/Los_Angeles,ACC-200426,863.94
+17354708333,Steven,Wright,America/Denver,ACC-200427,4268.75
+19269745705,Lucia,Johnson,America/New_York,ACC-200428,3538.76
+19163772610,Hannah,Novak,America/Chicago,ACC-200429,4752.18
+13439288688,Sandra,Harris,America/Los_Angeles,ACC-200430,1479.78
+18619317483,Susan,Wilson,America/Los_Angeles,ACC-200431,796.28
+16835418419,Mark,Novak,America/Los_Angeles,ACC-200432,152.60
+16013691636,Anthony,Okafor,America/Los_Angeles,ACC-200433,1957.94
+13423626671,Grace,Mbeki,America/New_York,ACC-200434,2194.99
+14236014342,David,Lee,America/Denver,ACC-200435,1821.46
+18257586191,Chloe,White,America/New_York,ACC-200436,1735.67
+14433909767,Paul,Hall,America/Los_Angeles,ACC-200437,3755.92
+17986547578,Linda,Thornton,America/Chicago,ACC-200438,3897.27
+19782978871,Amanda,Lee,America/Chicago,ACC-200439,4136.54
+17837571908,Daniel,Williams,America/Chicago,ACC-200440,4807.45
+19682196418,Jason,Lee,America/New_York,ACC-200441,3406.14
+18329792560,Kevin,Johnson,America/Chicago,ACC-200442,2293.18
+16868665245,Michelle,Miller,America/Los_Angeles,ACC-200443,4723.51
+17812007406,Patricia,Lindgren,America/New_York,ACC-200444,4686.61
+17944021563,Maria,Whitfield,America/Denver,ACC-200445,3289.11
+18005506027,Wei,Kahale,America/Phoenix,ACC-200446,3842.46
+16737202208,Mark,King,America/Chicago,ACC-200447,2119.58
+13899474561,Elijah,Harris,America/Los_Angeles,ACC-200448,4021.98
+12737026103,Andrew,Sandoval,America/Chicago,ACC-200449,4358.27
+15646074221,Christopher,Costa,America/Chicago,ACC-200450,400.12
+14946876524,Maria,Walker,America/Los_Angeles,ACC-200451,4235.05
+19706677892,Betty,Delacroix,America/Chicago,ACC-200452,4125.96
+18605705000,Elijah,Taylor,America/Phoenix,ACC-200453,2682.21
+17715843373,Grace,Williams,America/New_York,ACC-200454,2161.26
+16223997578,Ahmed,Clark,America/Los_Angeles,ACC-200455,2587.49
+18144595224,Mark,King,America/New_York,ACC-200456,1271.82
+17085344727,Sandra,Mwangi,America/New_York,ACC-200457,3018.55
+13829733730,Omar,Moore,America/Denver,ACC-200458,1092.31
+13048936792,Susan,Lee,America/Los_Angeles,ACC-200459,332.09
+18296820361,Betty,Nakamura,America/Los_Angeles,ACC-200460,2725.22
+17253778550,Nancy,Carter,America/Denver,ACC-200461,1410.04
+18582719676,Linda,Rossi,America/Chicago,ACC-200462,4068.06
+12634592461,Andrew,Costa,America/Denver,ACC-200463,4170.19
+18973696577,Omar,White,America/Phoenix,ACC-200464,89.32
+16776793964,Ashley,Chen,America/Los_Angeles,ACC-200465,2168.93
+16554039212,Yuki,Carter,America/New_York,ACC-200466,1766.21
+13697742544,Chloe,Moore,America/New_York,ACC-200467,3699.28
+16562193245,Benjamin,Chen,America/Denver,ACC-200468,3056.82
+14882370228,Jennifer,Lewis,America/Los_Angeles,ACC-200469,3679.90
+13168545805,Samuel,Carter,America/New_York,ACC-200470,972.59
+19744992058,Benjamin,Novak,America/Los_Angeles,ACC-200471,3815.87
+17842064119,Susan,Anderson,America/Los_Angeles,ACC-200472,3844.13
+19923000529,Andrew,Ferreira,America/Denver,ACC-200473,2708.51
+12383038236,Jason,Reyes,America/Chicago,ACC-200474,4547.85
+17486571802,Andrew,Andersson,America/Chicago,ACC-200475,977.32
+16823319066,Anthony,Clark,Pacific/Honolulu,ACC-200476,4428.47
+16716880358,Sophia,Walker,America/Chicago,ACC-200477,934.23
+19313821879,Andrew,Walker,America/Anchorage,ACC-200478,2857.01
+12754370001,Ashley,Lewis,America/Los_Angeles,ACC-200479,3447.79
+17445479291,Victoria,Whitfield,America/Chicago,ACC-200480,1367.60
+16998456474,Nathan,Martinez,America/Denver,ACC-200481,4626.43
+17175496859,Nathan,Hall,America/New_York,ACC-200482,3186.29
+14244265054,David,Lee,America/New_York,ACC-200483,1646.16
+13433164634,Daniel,Davis,America/Los_Angeles,ACC-200484,2366.84
+15337389068,Amanda,Chen,America/Los_Angeles,ACC-200485,4025.15
+15845348743,Joseph,Kahale,America/Anchorage,ACC-200486,214.30
+12732841032,Olivia,Petrov,America/New_York,ACC-200487,4214.55
+14643548920,Nathan,Andersson,America/Denver,ACC-200488,4762.82
+18405824238,Yuki,Hall,Pacific/Honolulu,ACC-200489,2668.97
+19014628679,Jason,Davis,America/Chicago,ACC-200490,2962.69
+15942050201,Amanda,Gonzalez,America/New_York,ACC-200491,4436.86
+18932703087,Susan,White,America/New_York,ACC-200492,2311.89
+19312229554,Anthony,Ferreira,America/Los_Angeles,ACC-200493,412.66
+15415535241,Daniel,Gonzalez,America/New_York,ACC-200494,1389.65
+19398175177,Victoria,Clark,America/Los_Angeles,ACC-200495,4293.73
+12597812765,Nancy,Jackson,Pacific/Honolulu,ACC-200496,3738.26
+19339327242,Nathan,Clark,America/Los_Angeles,ACC-200497,385.05
+15134323232,Ashley,Gonzalez,America/New_York,ACC-200498,892.73
+14167114351,Joseph,Thomas,America/Chicago,ACC-200499,3641.02
+16666000803,Brian,Davis,America/Anchorage,ACC-200500,932.97
+17155568385,Andrew,Clark,America/New_York,ACC-200501,4579.26
+19103569058,Steven,Okafor,America/Chicago,ACC-200502,2856.64
+17556200235,Betty,Thornton,America/Chicago,ACC-200503,1490.61
+13755480094,Emily,Robinson,America/Chicago,ACC-200504,4019.38
+19417134151,Betty,King,America/New_York,ACC-200505,323.57
+19133403046,Yuki,Chen,America/Los_Angeles,ACC-200506,2973.39
+12367072222,Joshua,Martin,America/Chicago,ACC-200507,2098.78
+19108410916,Isabella,Miller,America/Los_Angeles,ACC-200508,3329.83
+18282442654,Linda,Wilson,America/Denver,ACC-200509,24.88
+16136635759,Victoria,Novak,America/Los_Angeles,ACC-200510,3608.51
+17877925514,Victoria,Robinson,America/Anchorage,ACC-200511,3169.56
+15663123784,Ryan,Ferreira,America/Chicago,ACC-200512,2102.67
+15397063991,Sophia,Gonzalez,America/Denver,ACC-200513,1867.40
+18649334375,Patricia,King,America/New_York,ACC-200514,3576.61
+14405093181,Brian,Johnson,America/Los_Angeles,ACC-200515,823.32
+12195058380,Joseph,Lee,America/Chicago,ACC-200516,354.11
+15649553054,Diego,Martinez,America/Denver,ACC-200517,721.03
+14157360784,Maria,Costa,America/Chicago,ACC-200518,4577.53
+13903735373,Hannah,Lee,America/Chicago,ACC-200519,126.29
+17176626690,Linda,King,America/New_York,ACC-200520,1378.17
+13612605916,Brian,Brown,America/Los_Angeles,ACC-200521,4168.44
+13857795143,Jason,Lewis,America/New_York,ACC-200522,4726.11
+19393533298,Amanda,Hall,America/Chicago,ACC-200523,790.34
+12757346974,Amanda,Brown,America/New_York,ACC-200524,4422.58
+12654834182,Karen,Gonzalez,America/New_York,ACC-200525,2260.50
+13847340852,Nathan,White,America/New_York,ACC-200526,4606.05
+14084574844,Nancy,White,America/Los_Angeles,ACC-200527,1608.91
+13962316906,Sophia,Gonzalez,America/New_York,ACC-200528,1141.87
+15195473435,Joseph,Walker,America/Chicago,ACC-200529,3707.31
+12995618207,Omar,Miller,America/New_York,ACC-200530,3362.15
+19593060782,Nancy,Mwangi,America/Los_Angeles,ACC-200531,1403.38
+18903819224,Benjamin,Delacroix,America/Los_Angeles,ACC-200532,712.49
+13646431917,Lucia,Miller,America/Los_Angeles,ACC-200533,2413.32
+13967455540,Amanda,Williams,America/Chicago,ACC-200534,3060.56
+18144050609,Sandra,Mbeki,America/Chicago,ACC-200535,2731.00
+15724035338,Nancy,Sandoval,America/New_York,ACC-200536,4838.37
+17133145155,Joshua,Taylor,America/New_York,ACC-200537,2098.67
+16008260306,Chloe,Martin,America/Chicago,ACC-200538,2756.07
+13774770148,Robert,Moore,America/Chicago,ACC-200539,2386.51
+14183482886,Elijah,Adeyemi,America/Chicago,ACC-200540,1729.13
+14339463919,Michelle,Lewis,America/Los_Angeles,ACC-200541,2750.23
+16456741339,Emily,Thornton,America/Chicago,ACC-200542,3880.89
+19264525071,Hannah,Sandoval,America/New_York,ACC-200543,2247.72
+12975348748,Betty,Kowalski,America/Chicago,ACC-200544,3410.30
+18819245949,Lucia,Garcia,America/Phoenix,ACC-200545,4763.87
+12997120817,Patricia,Johnson,America/Chicago,ACC-200546,926.11
+14028850813,Grace,Moore,Pacific/Honolulu,ACC-200547,1046.92
+16673653175,David,Andersson,America/Denver,ACC-200548,2407.91
+15454697189,Emily,Rossi,America/New_York,ACC-200549,3139.06
+16372973800,Sandra,Adeyemi,America/Denver,ACC-200550,2397.44
+15209590116,Isabella,Davis,America/Chicago,ACC-200551,4704.40
+16953299843,Fatima,Delacroix,America/Denver,ACC-200552,3298.09
+13147002916,Michael,Gonzalez,America/New_York,ACC-200553,2624.13
+19379580077,Anthony,Wright,Pacific/Honolulu,ACC-200554,4771.04
+12307629732,Karen,Moore,America/Chicago,ACC-200555,2846.94
+15078276364,Andrew,Okafor,America/Los_Angeles,ACC-200556,3340.16
+13852546922,Ryan,Anderson,America/Phoenix,ACC-200557,2196.09
+13098686245,Aisha,Adeyemi,America/Los_Angeles,ACC-200558,881.84
+16686369340,James,Kahale,America/Los_Angeles,ACC-200559,161.75
+19229219956,Kevin,Wilson,America/Denver,ACC-200560,1487.18
+19458741572,Karen,Mwangi,America/Los_Angeles,ACC-200561,2032.20
+14387019068,Paul,Wright,America/Chicago,ACC-200562,472.29
+13342457377,Diego,Johnson,America/Los_Angeles,ACC-200563,3861.78
+16865190375,Brian,Nakamura,America/New_York,ACC-200564,327.76
+15392883020,Michael,Lewis,America/Los_Angeles,ACC-200565,3564.34
+17439710536,Christopher,Martinez,America/Denver,ACC-200566,3211.77
+16003329105,Joseph,Garcia,America/New_York,ACC-200567,3746.18
+13106799869,Diego,Brown,America/Phoenix,ACC-200568,2141.77
+13452400297,David,Martinez,America/New_York,ACC-200569,4192.21
+14046017217,Linda,Whitfield,America/Chicago,ACC-200570,4001.32
+16917572578,Yuki,Costa,America/Denver,ACC-200571,3074.27
+16385491343,Sophia,Chen,America/New_York,ACC-200572,4488.02
+17494980138,Wei,Kahale,America/Chicago,ACC-200573,4336.64
+17226031943,Karen,Mbeki,America/Chicago,ACC-200574,3692.45
+12613331106,Paul,Mbeki,Pacific/Honolulu,ACC-200575,1876.55
+13614032406,Jennifer,Lee,America/Phoenix,ACC-200576,3680.46
+12657029268,Amanda,Walker,America/Chicago,ACC-200577,2267.16
+17823576079,Mark,Sorensen,America/New_York,ACC-200578,2719.56
+12418390453,Christopher,Carter,America/Anchorage,ACC-200579,907.72
+13467994476,Sophia,Walker,America/New_York,ACC-200580,1079.42
+13163237061,Patricia,Taylor,America/New_York,ACC-200581,724.20
+19976791946,Yuki,Ferreira,America/Denver,ACC-200582,266.96
+18863190113,Diego,King,Pacific/Honolulu,ACC-200583,1277.54
+17656494711,Priya,Sorensen,America/Los_Angeles,ACC-200584,1671.00
+15482424148,Anthony,Lewis,America/Chicago,ACC-200585,1457.66
+18008100401,Lucia,Iqbal,America/New_York,ACC-200586,910.55
+18232608814,Benjamin,Novak,America/New_York,ACC-200587,4971.31
+16895857031,Aisha,Novak,America/Denver,ACC-200588,4118.31
+17347850078,Betty,Williams,America/Chicago,ACC-200589,4060.73
+14653542314,Paul,Garcia,America/Chicago,ACC-200590,1798.05
+18926091269,Ryan,Robinson,America/New_York,ACC-200591,1364.98
+13248692329,Benjamin,Anderson,America/Los_Angeles,ACC-200592,2491.28
+18427661812,Christopher,White,Pacific/Honolulu,ACC-200593,2271.25
+14639242358,Kevin,Taylor,America/New_York,ACC-200594,1681.17
+17389987405,Jennifer,Wilson,America/New_York,ACC-200595,3242.57
+14808941062,Sophia,Okafor,America/Phoenix,ACC-200596,1304.51
+12877296624,Ashley,Johnson,America/Los_Angeles,ACC-200597,2630.85
+16413192869,Brian,White,America/Denver,ACC-200598,3076.26
+15028285641,Maria,Martin,America/New_York,ACC-200599,2002.17
+12165981369,Maria,White,America/New_York,ACC-200600,2627.05
+15287566908,Linda,Williams,America/New_York,ACC-200601,4224.40
+17707696007,Joshua,Johnson,America/Los_Angeles,ACC-200602,1664.68
+19579680875,Nathan,White,America/Denver,ACC-200603,2503.50
+13848333614,Sandra,Ferreira,America/Los_Angeles,ACC-200604,1950.31
+14479291830,Betty,Andersson,America/New_York,ACC-200605,2654.31
+16865304216,Sandra,Reyes,America/Los_Angeles,ACC-200606,223.97
+15086221857,Karen,Miller,America/Chicago,ACC-200607,1235.88
+17284658085,Samuel,Chen,America/Denver,ACC-200608,469.32
+14929847155,Patricia,Mwangi,America/New_York,ACC-200609,916.53
+17178865834,Ahmed,Novak,America/Chicago,ACC-200610,490.77
+13045859178,Christopher,Robinson,America/Los_Angeles,ACC-200611,1776.24
+18719624104,Nancy,Mbeki,America/Chicago,ACC-200612,169.92
+12482322790,Joshua,Whitfield,America/Los_Angeles,ACC-200613,3349.38
+19275096785,Daniel,Nakamura,America/Chicago,ACC-200614,16.10
+15028156725,Nathan,Davis,America/Chicago,ACC-200615,1865.23
+12217731605,Victoria,Okafor,America/Los_Angeles,ACC-200616,1036.15
+15589814983,Daniel,Hall,America/Chicago,ACC-200617,2384.29
+19294201604,Joshua,King,America/Los_Angeles,ACC-200618,2552.29
+14113917738,Joshua,Rossi,America/New_York,ACC-200619,2343.84
+16633076919,Paul,Thomas,America/Chicago,ACC-200620,1368.10
+14398846932,Elijah,Nakamura,America/New_York,ACC-200621,318.71
+15885438679,Nancy,Reyes,America/New_York,ACC-200622,1167.44
+19103362494,Omar,Costa,America/Los_Angeles,ACC-200623,1221.10
+14359311235,Aisha,Brown,Pacific/Honolulu,ACC-200624,2410.71
+12188282320,Linda,Young,America/Chicago,ACC-200625,1720.84
+17213298755,Karen,Novak,America/Phoenix,ACC-200626,4428.39
+16715099709,Sandra,King,America/Chicago,ACC-200627,4799.22
+16569333706,Andrew,Thomas,America/New_York,ACC-200628,1364.46
+19047530022,Patricia,Reyes,America/Los_Angeles,ACC-200629,4397.52
+12187377293,Jennifer,Costa,Pacific/Honolulu,ACC-200630,1834.79
+19373281841,Ryan,Taylor,America/Denver,ACC-200631,985.29
+17314182089,Victoria,Petrov,America/Los_Angeles,ACC-200632,114.59
+14188332537,Nathan,Lindgren,America/New_York,ACC-200633,646.76
+16852515794,Fatima,Wright,America/Chicago,ACC-200634,113.48
+15605908115,Andrew,Davis,America/Los_Angeles,ACC-200635,2291.77
+15754627117,Victoria,Walker,America/Los_Angeles,ACC-200636,4863.19
+19795141100,Lucia,Robinson,America/New_York,ACC-200637,4210.75
+18285337702,Paul,Walker,America/Los_Angeles,ACC-200638,1509.22
+13249111313,Joseph,Sorensen,America/Phoenix,ACC-200639,4819.20
+14962276917,Michael,Whitfield,America/New_York,ACC-200640,559.78
+17929159382,Ahmed,Lee,Pacific/Honolulu,ACC-200641,4004.07
+14146926075,Isabella,Iqbal,America/New_York,ACC-200642,217.05
+17173092641,Ashley,Petrov,America/Chicago,ACC-200643,1485.41
+19657545618,Benjamin,Hall,America/Los_Angeles,ACC-200644,4431.33
+19957188410,Samuel,Ferreira,Pacific/Honolulu,ACC-200645,2646.32
+18479404473,Amanda,Taylor,America/New_York,ACC-200646,506.73
+15998487024,James,White,America/New_York,ACC-200647,4285.89
+14202775896,Chloe,Lewis,America/Chicago,ACC-200648,3562.96
+19102532129,Christopher,Mbeki,America/New_York,ACC-200649,945.35
+17876477964,Joseph,Costa,America/New_York,ACC-200650,944.70
+12389630679,Elijah,Novak,America/Denver,ACC-200651,1950.46
+19365734417,Karen,Lindgren,America/Los_Angeles,ACC-200652,873.24
+17459639958,Chloe,Wright,America/Chicago,ACC-200653,820.24
+13075761995,Grace,Jackson,America/New_York,ACC-200654,1254.59
+16803682395,Andrew,Young,America/Los_Angeles,ACC-200655,3573.17
+14252352550,Ashley,White,Pacific/Honolulu,ACC-200656,218.86
+15425865394,Lucia,Garcia,America/Los_Angeles,ACC-200657,2898.26
+15525558925,Victoria,Carter,America/Los_Angeles,ACC-200658,3419.53
+16732628896,Susan,White,America/Los_Angeles,ACC-200659,3318.52
+17008665315,Sandra,Nakamura,America/Los_Angeles,ACC-200660,4975.20
+18114788420,Betty,Costa,America/Chicago,ACC-200661,952.64
+12889967816,Michelle,Gonzalez,America/New_York,ACC-200662,4449.64
+19274515292,Susan,Taylor,America/Chicago,ACC-200663,3435.50
+14948292688,James,Chen,America/Denver,ACC-200664,708.62
+12707902307,Christopher,Okafor,America/Chicago,ACC-200665,664.97
+17926328695,Daniel,Chen,America/Denver,ACC-200666,1182.83
+14295873962,Aisha,Costa,America/Chicago,ACC-200667,3834.03
+12427067299,Grace,White,America/Denver,ACC-200668,1464.41
+19453399777,Jason,Novak,America/Los_Angeles,ACC-200669,591.52
+15008887898,James,Andersson,America/New_York,ACC-200670,4318.02
+17708801127,Karen,Kowalski,America/Los_Angeles,ACC-200671,4123.96
+12214371748,Samuel,Garcia,America/Los_Angeles,ACC-200672,3847.15
+15285387277,Isabella,Delacroix,America/Denver,ACC-200673,3954.82
+15739646124,Andrew,Sorensen,America/New_York,ACC-200674,2020.43
+15027281044,Grace,Martinez,America/Los_Angeles,ACC-200675,1831.68
+15628088856,Aisha,Brown,America/Los_Angeles,ACC-200676,922.22
+16515742534,Mark,Lindgren,America/Chicago,ACC-200677,1200.74
+14634288563,Brian,Okafor,America/New_York,ACC-200678,1533.81
+15682226846,Michelle,Carter,America/Chicago,ACC-200679,4836.63
+17386948221,Mark,Reyes,America/Los_Angeles,ACC-200680,3925.13
+14674596775,Linda,Lee,America/Los_Angeles,ACC-200681,1753.86
+19279643412,Sandra,Andersson,America/Phoenix,ACC-200682,4719.21
+14142805467,Benjamin,Kowalski,America/Los_Angeles,ACC-200683,3182.19
+14904893932,Kevin,Brown,America/Los_Angeles,ACC-200684,1914.14
+18357583999,Andrew,Mbeki,America/Chicago,ACC-200685,3868.52
+14344090977,Omar,Hall,America/Los_Angeles,ACC-200686,2064.56
+15099747936,Susan,Ferreira,America/New_York,ACC-200687,2530.09
+12143882442,James,Gonzalez,America/New_York,ACC-200688,4520.95
+13742788362,James,Lee,America/New_York,ACC-200689,3802.61
+16339009900,Anthony,Kowalski,America/New_York,ACC-200690,2557.79
+16334036625,Isabella,Hall,America/New_York,ACC-200691,3792.05
+15164883712,Betty,Taylor,America/Los_Angeles,ACC-200692,960.48
+15136879837,Karen,Mwangi,America/Chicago,ACC-200693,3620.44
+12137094195,Omar,Lewis,America/Denver,ACC-200694,1122.86
+14417522850,Joseph,Brown,America/Los_Angeles,ACC-200695,4518.80
+19482889743,Lucia,Hall,America/New_York,ACC-200696,4982.45
+19306900494,Diego,Rossi,America/New_York,ACC-200697,231.57
+14298315049,Michelle,Ferreira,America/New_York,ACC-200698,2474.12
+14809178963,Amanda,Miller,America/Denver,ACC-200699,2113.48
+16052883116,Olivia,Andersson,America/New_York,ACC-200700,3260.94
